Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Payment_Method,Rating
10823,01-05-2025,C1823,Customer 824,Male,30,Kolkata,Kolkata State,East,Sports,Bat,2,2829,5,5375.1,Cash,1
10824,06-04-2025,C1824,Customer 825,Female,37,Kolkata,Kolkata State,East,Furniture,Table,7,3506,15,20860.7,Cash,4
10825,22-04-2025,C1825,Customer 826,Female,50,Nan,Delhi State,North,Electronics,Mouse,10,1430,10,13585,Debit Card,3
10826,09-01-2025,C1826,Customer 827,Male,62,Delhi,Delhi State,North,Grocery,Milk,4,2085,15,7089,Upi,3
10827,04-06-2025,C1827,Customer 828,Male,18,Kolkata,Kolkata State,East,Grocery,Oil,3,2183,5,6221.55,Cash,1
10828,18-02-2025,C1828,Customer 829,Male,45,Bengaluru,Bengaluru State,South,Grocery,Oil,10,758,20,6064,Credit Card,3
10829,16-04-2025,C1829,Customer 830,Male,24,Kolkata,Kolkata State,East,Sports,Shoes,7,4901,10,30876.3,Credit Card,2
10830,13-02-2025,C1830,Customer 831,Male,24,Lucknow,Lucknow State,North,Clothing,Jacket,7,2623,0,18361,Cash,4
10831,15-02-2025,C1831,Customer 832,Male,63,Kolkata,Kolkata State,East,Grocery,Oil,5,3630,5,17242.5,Upi,2
10832,24-02-2025,C1832,Customer 833,Male,21,Bengaluru,Bengaluru State,South,Clothing,Jacket,2,3791,20,6065.6,Upi,2
10833,21-01-2025,C1833,Customer 834,Male,42,Lucknow,Lucknow State,North,Grocery,Milk,10,994,5,9443,Cash,3
10834,05-05-2025,C1834,Customer 835,Male,18,Delhi,Delhi State,North,Furniture,Chair,10,2023,15,17195.5,Cash,3
10835,02-01-2025,C1835,Customer 836,Female,49,Delhi,Delhi State,North,Sports,Football,2,1829,20,2926.4,Debit Card,3
10836,03-03-2025,C1836,Customer 837,Female,42,Kolkata,Kolkata State,East,Grocery,Milk,6,2910,10,15714,Cash,3
10837,07-01-2025,C1837,Customer 838,Male,51,Lucknow,Lucknow State,North,Electronics,Laptop,8,3391,5,25771.6,Credit Card,2
10838,19-06-2025,C1838,Customer 839,Male,58,Lucknow,Lucknow State,North,Grocery,Oil,8,4318,15,29362.4,Credit Card,1
10839,05-06-2025,C1839,Customer 840,Female,65,Lucknow,Lucknow State,North,Electronics,Keyboard,6,3739,5,21312.3,Cash,3
10840,05-06-2025,C1840,Customer 841,Male,51,Bengaluru,Bengaluru State,South,Grocery,Oil,2,3252,10,5853.6,Cash,2
10841,25-04-2025,C1841,Customer 842,Female,60,Bengaluru,Bengaluru State,South,Electronics,Mouse,9,2516.5,5,33550.2,Upi,2
10842,08-01-2025,C1842,Customer 843,Female,42,Mumbai,Mumbai State,West,Clothing,Jacket,2,964,15,1638.8,Credit Card,2
10843,12-06-2025,C1843,Customer 844,Female,23,Lucknow,Lucknow State,North,Grocery,Oil,2,1212,20,1939.2,Credit Card,2
10844,17-06-2025,C1844,Customer 845,Female,32,Kolkata,Kolkata State,East,Sports,Football,6,3188,15,16258.8,Upi,3
10845,01-06-2025,C1845,Customer 846,Male,54,Delhi,Delhi State,North,Furniture,Chair,2,2516.5,10,1494,Credit Card,2
10846,01-06-2025,C1846,Customer 847,Male,42,Lucknow,Lucknow State,North,Grocery,Oil,1,2646,0,2646,Cash,3
10847,28-01-2025,C1847,Customer 848,Male,52,Lucknow,Lucknow State,North,Clothing,Jacket,10,4939,5,46920.5,Debit Card,3
10848,03-06-2025,C1848,Customer 849,Male,65,Mumbai,Mumbai State,West,Furniture,Chair,8,3833,5,29130.8,Cash,5
10849,03-05-2025,C1849,Customer 850,Male,49,Lucknow,Lucknow State,North,Furniture,Sofa,2,2340,20,3744,Credit Card,4
10850,15-02-2025,C1850,Customer 851,Female,37,Delhi,Delhi State,North,Furniture,Chair,4,1943,0,7772,Upi,1
10851,11-04-2025,C1851,Customer 852,Male,51,Kolkata,Kolkata State,East,Grocery,Milk,7,3978,10,25061.4,Credit Card,3
10852,29-05-2025,C1852,Customer 853,Female,47,Mumbai,Mumbai State,West,Sports,Bat,2,1172,10,2109.6,Upi,5
10853,23-02-2025,C1853,Customer 854,Male,65,Mumbai,Mumbai State,West,Grocery,Oil,8,2484,5,18878.4,Cash,3
10854,23-06-2025,C1854,Customer 855,Male,24,Kolkata,Kolkata State,East,Electronics,Keyboard,3,3184,15,8119.2,Credit Card,4
10855,22-04-2025,C1855,Customer 856,Female,33,Mumbai,Mumbai State,West,Electronics,Laptop,9,2872,20,20678.4,Cash,1
10856,17-06-2025,C1856,Customer 857,Female,62,Mumbai,Mumbai State,West,Grocery,Milk,5,4983,5,23669.25,Cash,4
10857,31-01-2025,C1857,Customer 858,Male,25,Bengaluru,Bengaluru State,South,Furniture,Sofa,8,3109,0,24872,Debit Card,5
10858,12-03-2025,C1858,Customer 859,Male,55,Mumbai,Mumbai State,West,Electronics,Keyboard,10,4790,15,40715,Upi,4
10859,25-03-2025,C1859,Customer 860,Male,43,Bengaluru,Bengaluru State,South,Grocery,Milk,10,1125,0,11250,Cash,4
10860,30-05-2025,C1860,Customer 861,Male,31,Kolkata,Kolkata State,East,Sports,Shoes,8,623,20,3987.2,Cash,2
10861,01-02-2025,C1861,Customer 862,Male,54,Kolkata,Kolkata State,East,Clothing,T-Shirt,9,3763,10,30480.3,Upi,2
10862,10-05-2025,C1862,Customer 863,Female,52,Delhi,Delhi State,North,Sports,Bat,1,793,0,793,Upi,4
10863,18-06-2025,C1863,Customer 864,Female,26,Delhi,Delhi State,North,Clothing,Jeans,1,4355,10,3919.5,Debit Card,3
10864,26-06-2025,C1864,Customer 865,Male,33,Kolkata,Kolkata State,East,Furniture,Sofa,9,4282,5,36611.1,Cash,2
10865,01-06-2025,C1865,Customer 866,Female,26,Mumbai,Mumbai State,West,Furniture,Chair,3,4622,5,13172.7,Debit Card,1
10866,27-04-2025,C1866,Customer 867,Female,61,Kolkata,Kolkata State,East,Furniture,Table,7,1437,15,8550.15,Debit Card,2
10867,25-05-2025,C1867,Customer 868,Male,44,Kolkata,Kolkata State,East,Clothing,T-Shirt,5,1678,10,7551,Upi,3
10868,11-03-2025,C1868,Customer 869,Male,61,Bengaluru,Bengaluru State,South,Grocery,Rice,10,2127,0,21270,Debit Card,1
10869,27-02-2025,C1869,Customer 870,Male,24,Lucknow,Lucknow State,North,Electronics,Mouse,6,2338,5,13326.6,Debit Card,2
10870,31-05-2025,C1870,Customer 871,Male,51,Bengaluru,Bengaluru State,South,Electronics,Laptop,3,4412,10,11912.4,Credit Card,5
10871,13-02-2025,C1871,Customer 872,Female,29,Lucknow,Lucknow State,North,Sports,Bat,10,911,0,9110,Credit Card,5
10872,08-03-2025,C1872,Customer 873,Male,60,Kolkata,Kolkata State,East,Sports,Bat,8,4952,5,37635.2,Upi,2
10873,05-03-2025,C1873,Customer 874,Female,63,Bengaluru,Bengaluru State,South,Sports,Shoes,5,533,10,2398.5,Debit Card,2
10874,20-04-2025,C1874,Customer 875,Male,37,Bengaluru,Bengaluru State,South,Furniture,Table,9,2449,10,19836.9,Cash,3
10875,24-01-2025,C1875,Customer 876,Male,23,Bengaluru,Bengaluru State,South,Furniture,Chair,2,728,5,1383.2,Credit Card,5
10876,08-05-2025,C1876,Customer 877,Male,43,Bengaluru,Bengaluru State,South,Electronics,Mouse,9,1217,15,9310.05,Cash,5
10877,04-03-2025,C1877,Customer 878,Male,56,Mumbai,Mumbai State,West,Electronics,Keyboard,7,4477,10,28205.1,Debit Card,2
10878,12-05-2025,C1878,Customer 879,Male,45,Kolkata,Kolkata State,East,Clothing,T-Shirt,2,3106,5,5901.4,Debit Card,4
10879,31-01-2025,C1879,Customer 880,Female,48,Mumbai,Mumbai State,West,Furniture,Chair,6,2146,20,10300.8,Credit Card,3
10880,20-03-2025,C1880,Customer 881,Male,47,Mumbai,Mumbai State,West,Electronics,Keyboard,10,3324,5,31578,Cash,1
10881,01-04-2025,C1881,Customer 882,Male,-4,Nan,Lucknow State,North,Electronics,Keyboard,8,2791,10,20095.2,Upi,4
10882,22-01-2025,C1882,Customer 883,Male,44,Lucknow,Lucknow State,North,Electronics,Laptop,7,4130,5,27464.5,Cash,4
10883,12-04-2025,C1883,Customer 884,Female,41,Delhi,Delhi State,North,Clothing,Jacket,5,1952,15,8296,Debit Card,2
10884,05-02-2025,C1884,Customer 885,Female,18,Kolkata,Kolkata State,East,Furniture,Chair,8,3699,5,28112.4,Credit Card,2
10885,18-04-2025,C1885,Customer 886,Female,20,Delhi,Delhi State,North,Clothing,Jeans,1,1195,15,1015.75,Upi,2
10886,07-05-2025,C1886,Customer 887,Male,38,Bengaluru,Bengaluru State,South,Furniture,Chair,7,4106,20,22993.6,Debit Card,5
10887,09-02-2025,C1887,Customer 888,Male,61,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,2,273,5,518.7,Upi,1
10888,16-03-2025,C1888,Customer 889,Female,23,Lucknow,Lucknow State,North,Grocery,Oil,1,3658,15,3109.3,Debit Card,2
10889,13-03-2025,C1889,Customer 890,Female,62,Kolkata,Kolkata State,East,Clothing,Jacket,9,1630,5,13936.5,Upi,4
10890,16-02-2025,C1890,Customer 891,Male,32,Mumbai,Mumbai State,West,Grocery,Oil,2,4215,20,6744,Cash,2
10891,05-01-2025,C1891,Customer 892,Male,23,Bengaluru,Bengaluru State,South,Electronics,Mouse,4,1297,15,4409.8,Cash,4
10892,20-04-2025,C1892,Customer 893,Male,50,Bengaluru,Bengaluru State,South,Sports,Bat,4,1916,10,6897.6,Debit Card,1
10893,18-04-2025,C1893,Customer 894,Female,21,Lucknow,Lucknow State,North,Electronics,Mouse,6,2398,10,12949.2,Upi,1
10894,01-05-2025,C1894,Customer 895,Male,45,Delhi,Delhi State,North,Electronics,Keyboard,6,1836,10,9914.4,Upi,3
10895,21-06-2025,C1895,Customer 896,Male,39,Bengaluru,Bengaluru State,South,Furniture,Table,5,1013,0,5065,Credit Card,3
10896,23-02-2025,C1896,Customer 897,Female,23,Kolkata,Kolkata State,East,Sports,Shoes,6,2051,10,11075.4,Cash,2
10897,30-06-2025,C1897,Customer 898,Male,22,Kolkata,Kolkata State,East,Electronics,Laptop,10,1660,5,15770,Credit Card,3
10898,19-02-2025,C1898,Customer 899,Female,53,Bengaluru,Bengaluru State,South,Clothing,Jacket,3,458,5,1305.3,Credit Card,3
10899,15-05-2025,C1899,Customer 900,Male,28,Bengaluru,Bengaluru State,South,Electronics,Mouse,2,4055,15,6893.5,Credit Card,3
10900,07-05-2025,C1900,Customer 901,Male,28,Lucknow,Lucknow State,North,Electronics,Keyboard,1,1658,15,1409.3,Debit Card,5
10901,17-02-2025,C1901,Customer 902,Male,54,Bengaluru,Bengaluru State,South,Sports,Bat,7,2324,5,15454.6,Upi,5
10902,19-03-2025,C1902,Customer 903,Female,63,Delhi,Delhi State,North,Sports,Bat,9,4401,10,35648.1,Credit Card,5
10903,16-03-2025,C1903,Customer 904,Male,35,Delhi,Delhi State,North,Clothing,T-Shirt,1,4470,5,4246.5,Upi,3
10904,16-06-2025,C1904,Customer 905,Female,38,Delhi,Delhi State,North,Clothing,T-Shirt,9,1051,0,9459,Cash,5
10905,15-01-2025,C1905,Customer 906,Male,40,Lucknow,Lucknow State,North,Clothing,Jeans,10,2515,10,22635,Upi,3
10906,26-06-2025,C1906,Customer 907,Female,58,Mumbai,Mumbai State,West,Furniture,Chair,9,4878,0,43902,Upi,4
10907,09-02-2025,C1907,Customer 908,Male,64,Mumbai,Mumbai State,West,Furniture,Table,4,4864,15,16537.6,Debit Card,3
10908,17-02-2025,C1908,Customer 909,Male,54,Nan,Mumbai State,West,Grocery,Rice,8,1586,10,10784.8,Debit Card,2
10909,25-06-2025,C1909,Customer 910,Male,-4,Lucknow,Lucknow State,North,Electronics,Mouse,3,1555,15,3965.25,Upi,3
10910,05-02-2025,C1910,Customer 911,Male,56,Bengaluru,Bengaluru State,South,Clothing,Jeans,7,921,20,5157.6,Cash,4
10911,05-03-2025,C1911,Customer 912,Female,27,Bengaluru,Bengaluru State,South,Electronics,Laptop,1,458,5,435.1,Cash,1
10912,05-02-2025,C1912,Customer 913,Female,28,Delhi,Delhi State,North,Sports,Shoes,6,796,5,4537.2,Credit Card,3
10913,10-06-2025,C1913,Customer 914,Male,19,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,1,4552,10,4096.8,Cash,1
10914,01-01-2025,C1914,Customer 915,Male,32,Kolkata,Kolkata State,East,Furniture,Chair,9,3502,5,29942.1,Debit Card,4
10915,25-06-2025,C1915,Customer 916,Male,49,Mumbai,Mumbai State,West,Furniture,Sofa,5,1950,15,8287.5,Upi,1
10916,27-03-2025,C1916,Customer 917,Female,23,Mumbai,Mumbai State,West,Electronics,Mouse,6,724,20,3475.2,Cash,5
10917,16-02-2025,C1917,Customer 918,Female,27,Mumbai,Mumbai State,West,Clothing,Jeans,9,2843,20,20469.6,Credit Card,5
10918,09-03-2025,C1918,Customer 919,Male,18,Lucknow,Lucknow State,North,Furniture,Chair,5,4189,10,18850.5,Upi,2
10919,29-01-2025,C1919,Customer 920,Female,64,Lucknow,Lucknow State,North,Clothing,Jeans,8,4019,0,32152,Credit Card,2
10920,23-03-2025,C1920,Customer 921,Female,48,Delhi,Delhi State,North,Furniture,Chair,3,3254,10,8785.8,Debit Card,5
10921,21-05-2025,C1921,Customer 922,Female,52,Lucknow,Lucknow State,North,Clothing,Jacket,4,3239,15,11012.6,Upi,4
10922,27-06-2025,C1922,Customer 923,Male,62,Delhi,Delhi State,North,Sports,Shoes,7,4416,20,24729.6,Cash,2
10923,02-05-2025,C1923,Customer 924,Male,21,Lucknow,Lucknow State,North,Electronics,Laptop,1,3068,20,2454.4,Credit Card,3
10924,04-03-2025,C1924,Customer 925,Male,21,Mumbai,Mumbai State,West,Furniture,Table,3,4617,15,11773.35,Cash,1
10925,14-01-2025,C1925,Customer 926,Male,60,Mumbai,Mumbai State,West,Grocery,Oil,1,3579,10,3221.1,Cash,4
10926,21-01-2025,C1926,Customer 927,Male,18,Kolkata,Kolkata State,East,Clothing,T-Shirt,3,3092,5,8812.2,Debit Card,2
10927,01-05-2025,C1927,Customer 928,Female,46,Mumbai,Mumbai State,West,Grocery,Oil,3,4420,10,11934,Cash,3
10928,11-02-2025,C1928,Customer 929,Female,45,Delhi,Delhi State,North,Clothing,T-Shirt,1,1521,20,1216.8,Debit Card,5
10929,10-02-2025,C1929,Customer 930,Male,51,Lucknow,Lucknow State,North,Sports,Shoes,5,1962,15,8338.5,Debit Card,2
10930,17-02-2025,C1930,Customer 931,Male,62,Mumbai,Mumbai State,West,Grocery,Oil,1,1893,15,1609.05,Debit Card,4
10931,15-06-2025,C1931,Customer 932,Male,35,Lucknow,Lucknow State,North,Grocery,Milk,3,547,10,1476.9,Cash,1
10932,14-03-2025,C1932,Customer 933,Male,22,Delhi,Delhi State,North,Furniture,Sofa,6,329,5,1875.3,Upi,5
10933,03-03-2025,C1933,Customer 934,Male,54,Delhi,Delhi State,North,Furniture,Chair,9,1752,0,15768,Cash,5
10934,03-01-2025,C1934,Customer 935,Female,43,Bengaluru,Bengaluru State,South,Electronics,Laptop,6,863,10,4660.2,Upi,3
10935,09-05-2025,C1935,Customer 936,Male,19,Bengaluru,Bengaluru State,South,Furniture,Chair,2,2814,15,4783.8,Debit Card,4
10936,21-01-2025,C1936,Customer 937,Male,63,Kolkata,Kolkata State,East,Electronics,Mouse,3,1341,15,3419.55,Upi,2
10937,25-04-2025,C1937,Customer 938,Female,36,Mumbai,Mumbai State,West,Clothing,Jacket,9,4386,10,35526.6,Credit Card,5
10938,06-06-2025,C1938,Customer 939,Male,27,Bengaluru,Bengaluru State,South,Electronics,Keyboard,7,2058,5,13685.7,Debit Card,1
10939,25-01-2025,C1939,Customer 940,Female,28,Delhi,Delhi State,North,Clothing,Jeans,9,814,15,6227.1,Credit Card,2
10940,19-01-2025,C1940,Customer 941,Female,34,Delhi,Delhi State,North,Furniture,Sofa,6,2994,0,17964,Debit Card,3
10941,04-04-2025,C1941,Customer 942,Female,44,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,10,4099,0,40990,Upi,4
10942,24-06-2025,C1942,Customer 943,Female,34,Lucknow,Lucknow State,North,Sports,Shoes,6,3161,0,18966,Cash,5
10943,27-01-2025,C1943,Customer 944,Female,28,Delhi,Delhi State,North,Clothing,Jacket,9,165,5,1410.75,Debit Card,1
10944,30-04-2025,C1944,Customer 945,Female,24,Mumbai,Mumbai State,West,Grocery,Milk,2,2516.5,15,5028.6,Cash,2
10945,17-01-2025,C1945,Customer 946,Female,56,Delhi,Delhi State,North,Grocery,Milk,4,3389,10,12200.4,Debit Card,2
10946,09-02-2025,C1946,Customer 947,Male,58,Bengaluru,Bengaluru State,South,Electronics,Mouse,8,413,20,2643.2,Upi,3
10947,21-04-2025,C1947,Customer 948,Male,21,Kolkata,Kolkata State,East,Electronics,Keyboard,7,611,10,3849.3,Upi,1
10948,18-01-2025,C1948,Customer 949,Female,23,Bengaluru,Bengaluru State,South,Furniture,Table,3,784,5,2234.4,Credit Card,4
10949,24-01-2025,C1949,Customer 950,Female,37,Bengaluru,Bengaluru State,South,Sports,Football,5,1607,0,8035,Upi,2
10950,28-06-2025,C1950,Customer 951,Female,62,Lucknow,Lucknow State,North,Grocery,Milk,8,4486,5,34093.6,Debit Card,1
10951,07-02-2025,C1951,Customer 952,Female,18,Kolkata,Kolkata State,East,Sports,Football,2,4838,20,7740.8,Upi,4
10952,14-05-2025,C1952,Customer 953,Male,46,Mumbai,Mumbai State,West,Grocery,Milk,2,3429,10,6172.2,Upi,4
10953,28-06-2025,C1953,Customer 954,Male,56,Kolkata,Kolkata State,East,Electronics,Laptop,4,1637,15,5565.8,Debit Card,2
10954,04-04-2025,C1954,Customer 955,Female,37,Lucknow,Lucknow State,North,Clothing,T-Shirt,10,217,10,1953,Cash,4
10955,20-04-2025,C1955,Customer 956,Female,25,Bengaluru,Bengaluru State,South,Grocery,Milk,6,2516.5,20,14328,Upi,4
10956,19-05-2025,C1956,Customer 957,Female,36,Bengaluru,Bengaluru State,South,Furniture,Chair,9,2516.5,5,42519.15,Debit Card,3
10957,07-06-2025,C1957,Customer 958,Male,49,Kolkata,Kolkata State,East,Electronics,Laptop,2,834,0,1668,Cash,4
10958,27-02-2025,C1958,Customer 959,Female,25,Nan,Kolkata State,East,Sports,Football,5,3545,10,16838.75,Upi,4
10959,06-04-2025,C1959,Customer 960,Female,35,Delhi,Delhi State,North,Furniture,Table,7,3342,0,23394,Credit Card,3
10960,07-01-2025,C1960,Customer 961,Female,51,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,7,367,0,2569,Credit Card,3
10961,19-02-2025,C1961,Customer 962,Female,21,Mumbai,Mumbai State,West,Sports,Bat,4,4652,15,15816.8,Debit Card,2
10962,22-04-2025,C1962,Customer 963,Male,63,Bengaluru,Bengaluru State,South,Clothing,Jeans,6,4337,5,24720.9,Upi,5
10963,24-03-2025,C1963,Customer 964,Male,23,Delhi,Delhi State,North,Sports,Bat,5,4629,5,21987.75,Cash,4
10964,27-05-2025,C1964,Customer 965,Male,65,Delhi,Delhi State,North,Sports,Football,1,4553,0,4553,Upi,4
10965,18-05-2025,C1965,Customer 966,Female,34,Lucknow,Lucknow State,North,Clothing,T-Shirt,4,2532,5,9621.6,Cash,3
10966,29-01-2025,C1966,Customer 967,Male,24,Delhi,Delhi State,North,Clothing,Jacket,1,4846,0,4846,Upi,3
10967,23-02-2025,C1967,Customer 968,Male,49,Lucknow,Lucknow State,North,Clothing,T-Shirt,2,4148,10,7466.4,Cash,4
10968,07-04-2025,C1968,Customer 969,Female,28,Delhi,Delhi State,North,Grocery,Oil,2,1822,15,3097.4,Upi,3
10969,29-03-2025,C1969,Customer 970,Female,57,Delhi,Delhi State,North,Clothing,Jacket,10,357,0,3570,Cash,2
10970,06-01-2025,C1970,Customer 971,Male,31,Kolkata,Kolkata State,East,Furniture,Chair,4,342,20,1094.4,Credit Card,1
10971,27-06-2025,C1971,Customer 972,Female,35,Mumbai,Mumbai State,North,Electronics,Mouse,3,1900,0,5700,Debit Card,2
10972,07-05-2025,C1972,Customer 973,Female,30,Delhi,Delhi State,North,Furniture,Sofa,9,2511,15,19209.15,Credit Card,2
10973,21-03-2025,C1973,Customer 974,Male,64,Mumbai,Mumbai State,West,Furniture,Table,2,4881,20,7809.6,Debit Card,4
10974,28-01-2025,C1974,Customer 975,Female,45,Bengaluru,Bengaluru State,South,Grocery,Oil,5,2711,20,10844,Upi,5
10975,09-01-2025,C1975,Customer 976,Female,55,Lucknow,Lucknow State,North,Furniture,Sofa,2,3781,5,7183.9,Debit Card,3
10976,16-02-2025,C1976,Customer 977,Female,29,Kolkata,Kolkata State,East,Sports,Bat,7,345,0,2415,Credit Card,2
10977,22-03-2025,C1977,Customer 978,Male,38,Delhi,Delhi State,North,Clothing,Jacket,6,3147,5,17937.9,Cash,3
10978,17-01-2025,C1978,Customer 979,Female,56,Mumbai,Mumbai State,West,Grocery,Oil,6,2005,20,9624,Upi,3
10979,15-06-2025,C1979,Customer 980,Female,38,Mumbai,Mumbai State,West,Electronics,Keyboard,5,712,20,2848,Credit Card,2
10980,18-04-2025,C1980,Customer 981,Male,46,Mumbai,Mumbai State,West,Electronics,Mouse,8,483,10,3477.6,Upi,5
10981,14-03-2025,C1981,Customer 982,Male,47,Lucknow,Lucknow State,North,Sports,Bat,4,4821,0,19284,Credit Card,2
10982,15-06-2025,C1982,Customer 983,Male,48,Bengaluru,Bengaluru State,South,Electronics,Keyboard,9,420,10,3402,Cash,4
10983,23-05-2025,C1983,Customer 984,Female,57,Lucknow,Lucknow State,North,Furniture,Table,6,3379,0,20274,Cash,4
10984,27-01-2025,C1984,Customer 985,Male,21,Lucknow,Lucknow State,North,Grocery,Milk,2,3163,20,5060.8,Cash,2
10985,23-01-2025,C1985,Customer 986,Female,52,Delhi,Delhi State,North,Furniture,Sofa,7,1954,5,12994.1,Cash,1
10986,09-03-2025,C1986,Customer 987,Female,35,Lucknow,Lucknow State,North,Electronics,Laptop,1,2592,0,2592,Upi,2
10987,30-05-2025,C1987,Customer 988,Female,60,Kolkata,Kolkata State,East,Grocery,Rice,3,2715,5,7737.75,Cash,5
10988,24-03-2025,C1988,Customer 989,Female,32,Kolkata,Kolkata State,East,Clothing,Jacket,8,4114,10,29620.8,Cash,3
10989,27-06-2025,C1989,Customer 990,Male,49,Lucknow,Lucknow State,North,Electronics,Mouse,9,2085,5,17826.75,Cash,2
10990,27-01-2025,C1990,Customer 991,Male,55,Delhi,Delhi State,North,Clothing,Jeans,7,1639,15,9752.05,Credit Card,3
10991,04-04-2025,C1991,Customer 992,Female,57,Bengaluru,Bengaluru State,South,Clothing,Jacket,2,1165,5,2213.5,Upi,4
10992,28-05-2025,C1992,Customer 993,Male,27,Mumbai,Mumbai State,West,Electronics,Mouse,7,1445,10,9103.5,Debit Card,1
10993,08-01-2025,C1993,Customer 994,Female,40,Delhi,Delhi State,North,Clothing,T-Shirt,8,1632,10,11750.4,Credit Card,1
10994,12-04-2025,C1994,Customer 995,Female,50,Kolkata,Kolkata State,East,Electronics,Mouse,7,1837,5,12216.05,Credit Card,1
10995,19-04-2025,C1995,Customer 996,Female,30,Bengaluru,Bengaluru State,South,Furniture,Table,2,502,15,853.4,Debit Card,2
10996,21-04-2025,C1996,Customer 997,Male,59,Nan,Kolkata State,East,Furniture,Sofa,10,4143,10,33144,Upi,1
10997,03-03-2025,C1997,Customer 998,Male,35,Mumbai,Mumbai State,West,Electronics,Laptop,1,4812,10,4330.8,Upi,5
10998,07-05-2025,C1998,Customer 999,Male,31,Bengaluru,Bengaluru State,South,Grocery,Milk,2,1901,10,3421.8,Credit Card,3
10999,09-05-2025,C1999,Customer 1000,Female,65,Kolkata,Kolkata State,East,Furniture,Sofa,1,872,5,828.4,Credit Card,2
